ID_REF	C11	C16	P11	P16	AA15	HD2	HD13	E4	L1	L8	C12	C17	P12	AA11	AA16	HD8	HD14	E5	L2	L10	C13	C18	P13	AA12	AA19	HD9	E1	E6	L3	L12	C14	P1	P14	AA13	AA20	HD11	E2	E7	L4	C15	P5	P15	AA14	HD1	HD12	E3	E8	L7
hsa-miR-567-4380944	1.7545065	11.41083775	12.67482275	7.833248	11.6074085	11.43410875	8.25824	10.237486	11.10163825	9.66798675	7.19628975	6.48263525	10.64602075	12.08757875	10.1806885	14.3174915	11.88540825	7.06272625	10.52873275	12.405432	11.36156275	6.73526775	13.7490455	8.33942225	7.000239	9.753856	11.346068	6.59829675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	7.4323735	12.3475595	9.06399625	10.3056085	11.56402225	12.22705975	12.79698475	8.461699	11.63809725	12.3630435	10.12416325	9.50825325	10.62627475	11.117313	7.34307775
hsa-miR-565-4380942	6.7857685	11.41083775	12.67482275	6.738834	11.6074085	11.43410875	5.55933	5.914312	11.10163825	9.66798675	3.91371475	6.04244525	3.04971875	11.57431075	10.0445285	7.3398995	8.87389125	8.30013025	10.58407075	12.405432	11.36156275	5.81196775	13.7490455	6.51481925	10.190451	9.753856	11.346068	7.30422275	10.8479315	11.725376	11.8975895	13.73935725	7.35525625	1.8937115	12.3475595	8.28996225	10.1809885	11.56402225	12.22705975	8.89833475	4.096743	12.40792725	12.3630435	10.12416325	3.69574425	10.62627475	11.117313	9.75096475
hsa-miR-564-4380941	1.2352335	8.92767775	4.38020375	3.527722	7.5688835	7.69030375	3.785122	6.038214	7.83069825	9.66798675	3.77362375	3.07402125	9.38700075	8.09295375	2.6787545	7.3234695	5.51856825	3.71460425	9.88100675	6.767162	8.35785475	3.59126575	9.8885955	8.51149225	8.706969	5.933006	4.871955	8.83666675	5.9161815	3.853946	7.9355595	8.03304325	6.56388925	6.9592295	6.2155865	10.08268325	8.4988305	10.19735225	3.27231375	9.12570475	7.321933	4.46269125	6.6866065	1.84494625	5.02648325	8.11357175	6.735157	4.13204875
hsa-miR-563-4380940	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-558-4380936	3.5096875	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-557-4380935	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	10.4015475	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-555-4380933	7.5325915	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-554-4380932	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	12.3273435	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-553-4380931	8.9509835	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-552-4380930	11.0360895	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-551a-4380929	5.8482565	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	10.43817725	11.41164925	12.5266215	5.8629595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	8.24938975
hsa-miR-550-4395521	8.1163765	6.20187975	12.01998075	5.869377	11.6074085	11.43410875	10.647377	5.151256	4.43331425	9.66798675	10.98277975	9.45223525	5.16320075	7.51264675	10.1806885	14.7726155	11.88540825	8.30013025	4.18183275	4.652922	11.36156275	10.59653775	8.4037455	12.43686225	10.190451	9.753856	6.356938	5.59493375	10.8479315	5.490963	11.8975895	9.65113425	11.41164925	14.9345215	12.3475595	13.67678625	10.3056085	11.56402225	6.86095975	12.79698475	10.432333	12.40792725	12.3630435	3.75802325	12.58160325	4.77923275	2.477539	9.75096475
hsa-miR-549-4380921	12.6826765	11.41083775	12.67482275	-9.932778	11.6074085	11.43410875	10.647377	10.237486	11.10163825	-2.12638725	10.98277975	-6.31931975	7.11534075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	-4.735218	11.36156275	-9.02875225	13.7490455	12.43686225	-10.195509	9.753856	11.346068	-8.69717525	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	-4.20622975	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	-7.11812875	12.3630435	10.12416325	12.58160325	10.62627475	9.135753	-9.48913525
hsa-miR-543-4395487	3.6536735	2.05413475	2.22753975	1.921837	2.2820885	-1.64975525	8.15311	5.970266	-2.15447275	9.66798675	2.94191675	1.87939925	-0.62556125	1.89793675	10.1806885	4.9743425	5.22154425	-4.33452275	-0.91998725	-2.99974	8.85530275	2.58823075	4.1779255	-0.65432775	8.191706	1.491964	0.297915	1.39249175	-2.1333665	1.309136	5.7801395	2.12514125	0.87980225	4.8080585	9.0756295	2.04058825	1.0279515	11.56402225	1.98138175	0.92695675	1.229647	0.71941725	5.6757435	-4.65736175	-0.09919275	0.09327775	9.17041	-0.02468325
hsa-miR-520h-4373258	11.9982585	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	8.36626425	11.41164925	5.8100495	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-520c-3p-4395511	4.4430465	3.60790075	8.43981275	-8.502031	4.1021705	4.96298575	3.16972	3.578619	4.94978825	5.65336675	4.57443975	-6.33295375	1.89595175	4.53863575	2.4413985	9.3180795	4.47968125	2.45204325	7.58752975	-5.946178	6.21543675	-7.16583225	5.8498105	4.09588325	-9.045355	3.037526	5.779166	-7.59663825	4.4064815	4.818556	5.3212235	6.36936725	3.04941525	11.7318165	6.7432425	-3.56037875	6.4947285	6.30510725	7.31163575	6.24414475	6.11157	-6.41737275	6.7897635	3.28170325	6.76599325	6.38844775	2.732868	-7.92929325
hsa-miR-516a-3p-4373183	5.5901765	9.73412775	7.00753275	10.031002	11.6074085	11.43410875	7.650067	10.237486	9.35993825	9.66798675	9.32279975	11.76273525	10.64602075	4.49904375	2.8439385	14.7726155	8.56501225	7.73976225	11.35853775	12.405432	4.50068275	10.19227775	13.7490455	12.43686225	8.888304	5.292293	4.919295	10.40658675	9.1243135	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	11.8448195	14.52712625	2.9008985	6.41378825	5.56765975	11.49999475	10.432333	12.40792725	12.3630435	7.22252325	8.40191525	8.56497975	8.307263	8.57977475
hsa-miR-513-3p-4395202	8.8577465	2.58610775	4.30756675	10.031002	6.0629065	5.65132475	2.394569	3.434191	1.60182325	-14.03035325	3.05204675	12.00806525	2.43153575	4.63359175	5.4022845	6.9081895	2.75677625	1.15355425	2.29678575	12.405432	4.30193875	10.59653775	5.2724215	3.94714625	10.190451	1.019218	2.285306	10.40658675	3.4756895	4.509613	2.8865595	4.64024425	5.50474925	0.1015555	4.2964885	14.52712625	4.0940225	1.61823625	4.49210475	4.35041875	2.388689	12.40792725	4.8164035	1.08338825	4.17630725	2.03635075	2.119268	9.75096475
hsa-miR-509-3p-4395347	4.8364315	1.16687975	2.43766675	0.735764	2.1988465	1.92702275	0.268919	0.375336	1.02440025	9.66798675	1.07695675	1.54074425	1.24955375	2.45892875	1.2271885	5.0980965	1.14797825	-1.78570275	1.66915175	3.057537	2.06896375	-0.55391725	4.5311995	3.01611625	-0.118827	-0.639699	0.867827	0.05640175	2.0738795	2.400406	1.7593695	4.98431025	1.89710225	6.9557115	2.2138505	5.13100025	0.4539785	0.51926425	4.10604575	2.59465275	0.354147	2.12403225	3.3896375	-1.43016975	1.57605625	0.15317975	0.262785	0.55784175
RNU43-4373375	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	12.2858015	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
RNU43-4373375	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
RNU6B-4373381	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	8.76042875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	11.20822875	10.1806885	14.7726155	11.88540825	8.30013025	9.99068275	11.132445	11.36156275	10.59653775	13.7490455	12.43686225	6.507906	9.753856	11.346068	10.40658675	8.5516365	6.166679	11.8975895	13.73935725	8.99444325	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	6.70321925	12.58160325	10.62627475	11.117313	9.75096475
RNU6B-4373381	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.167609	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	9.527571	10.40658675	10.8479315	7.11356	11.8975895	13.73935725	9.57923225	8.6922845	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
ath-miR159a-4373390	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	7.439196	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	6.34140575	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	4.7956985	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-498-4373223	7.0114495	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-378-4395354	-0.8479305	-0.71618425	0.24497675	3.889492	-0.9548395	-0.97482725	-1.61804	-1.676729	-3.48943775	-12.92684625	-0.66220725	2.15551825	-2.41240325	-0.05984125	-1.0545185	0.7625655	-0.95086475	-3.90488875	-1.81784425	-1.151258	-1.28176325	2.70677475	1.4109875	-1.63007075	4.042525	-2.74368	-2.896045	1.92083675	-1.7774785	-1.462727	-0.8323105	0.03202825	-2.14598475	1.6211935	0.4901685	6.79440325	-1.3490985	-1.01974475	-0.57174325	0.08066875	-1.97648	3.42478025	0.5634655	-2.92920775	-0.53147175	-1.27161325	-3.076017	3.83587275
hsa-miR-337-3p-4395268	5.0860235	7.34076575	8.37558675	6.032562	3.6736655	1.29388475	10.647377	10.237486	0.70549525	9.66798675	3.27595975	12.00806525	4.74703375	7.69528275	10.1806885	14.7726155	11.88540825	7.51762525	2.46216275	-0.651028	11.36156275	10.59653775	13.7490455	9.10210225	10.190451	9.753856	6.677818	10.40658675	1.7368285	3.969482	11.8975895	4.85930325	11.41164925	7.3347555	12.3475595	4.38206525	1.9077685	11.56402225	4.89961975	12.79698475	10.432333	8.17874025	12.3630435	-0.44116175	3.78276725	4.00811075	11.117313	0.96555875
hsa-miR-30e-4395334	-3.4355635	-3.26410225	-2.89309725	-4.575832	-2.4112835	-5.09619525	-2.619783	-4.92729	-7.24001775	1.56285975	-3.65634825	-3.30653675	-4.80018425	-2.36853125	-3.6175865	-0.5603785	-2.77491975	-7.24723875	-4.80552325	-7.140924	-3.00373425	-4.07458225	-1.4594085	-3.65530675	-4.189033	-4.686593	-5.674564	-5.53195825	-5.3149065	-4.888928	-1.5645745	-2.85232875	-4.84285975	0.3026565	-1.8084925	-1.16837475	-4.0503635	-3.39302975	-4.40320025	-2.68117825	-4.932549	-3.82276075	0.0559855	-7.02408375	-3.09166775	-4.10996925	-5.892229	-4.59110725
hsa-miR-30a-4373061	-5.4384555	-6.01901025	-4.33640425	-6.420315	-4.1821285	-6.49367325	-4.652819	-6.30895	-9.39284775	9.66798675	-6.09210325	-5.92658675	-6.63722025	-4.69385625	-6.1460235	-2.6927315	-5.10996675	-9.76598375	-6.56710025	-8.986242	-5.26600725	-6.42255125	-3.4912915	-5.80947975	-6.159406	-6.681292	-7.523958	-7.03282425	-6.9840235	-6.218504	-4.4903135	-4.53645075	-6.53432675	-3.0390925	-3.6608785	-3.29991775	-5.8639245	-4.91175975	-6.52123325	-5.30273125	-6.180904	-5.69433675	-2.6616465	-8.82243275	-5.63807375	-5.61520325	-7.231722	-6.48604625
hsa-miR-206-4373092	1.2602335	4.51589775	9.65867475	1.692539	11.6074085	11.43410875	2.615679	6.10689	2.08407725	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	3.58898575	4.79225	11.36156275	10.59653775	4.6385395	12.43686225	10.190451	2.790771	11.346068	7.01479675	10.8479315	4.509866	7.2269045	13.73935725	11.41164925	12.0603375	12.3475595	14.52712625	3.2629025	9.88435725	5.27168975	12.79698475	10.432333	12.40792725	5.8773635	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-190b-4395374	7.1187465	4.04953975	4.97643975	-6.327084	6.8568825	2.99189775	2.278167	3.190302	0.77224525	9.66798675	2.22419275	-3.98403275	1.79459075	3.92407175	7.3356105	6.5821555	4.96530825	1.69023625	2.97056375	-5.152046	6.68406875	-6.39022725	5.5307435	-2.78839975	-7.585104	1.3344	5.793208	-6.13919125	1.1402655	3.278965	6.9191495	3.74997125	2.91964725	5.8565205	3.9185755	-3.83831975	6.3526205	3.97804225	3.94103975	4.79948475	6.862353	-4.46762975	9.9650675	-0.11854275	5.89414325	4.51104475	2.463855	-5.94900525
hsa-miR-188-5p-4395431	-0.9833565	-2.10268225	-0.15898425	-9.507513	-1.2693865	-1.34640725	-3.398468	-3.04826	-3.35244375	0.05660475	-2.36701825	-7.86110775	-3.01938025	-0.94600825	-2.4198665	1.7963425	-2.15574475	-4.80779375	-2.37455325	-7.870046	-1.79721725	-9.46251725	0.9624985	-0.79860575	-10.333793	-3.766875	-2.756602	-9.10848925	-1.7096515	-2.120867	-2.1583245	0.44875125	-1.02126575	2.4854975	-0.6298515	-5.00792675	-2.5430205	-2.93340275	0.01759875	-0.51443925	-2.56131	-7.52179475	-0.4331355	-3.89532775	0.04776125	-2.38171125	-3.248051	-9.21998825
hsa-miR-151-3p-4395365	-3.4103395	-3.69555825	-3.74383025	-1.057596	-2.9973945	-6.59791125	-2.550928	-3.967361	-8.84482675	-9.40197825	-4.67558725	-1.76422775	-5.18752525	-2.63067125	-4.6954385	-1.6319695	-2.89582175	-9.12558575	-5.64546425	-7.961036	-4.56454825	-0.56208725	-1.9006525	-4.25448675	0.128807	-3.565646	-7.289077	-0.59209525	-6.7289175	-6.200537	-2.0620905	-2.69896475	-4.61155975	-1.5163855	-2.6828015	0.24052225	-3.7627795	-1.30645375	-5.98285725	-3.88503325	-5.199003	-2.21223775	-1.9175595	-7.95574675	-4.70772075	-5.60733725	-4.941626	-2.52206525
hsa-miR-935-4395289	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-934-4395288	9.3728265	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	6.368416	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	10.5794875	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-933-4395287	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
hsa-miR-924-4395265	12.6826765	11.41083775	12.67482275	10.031002	11.6074085	11.43410875	10.647377	10.237486	11.10163825	9.66798675	10.98277975	12.00806525	10.64602075	12.08757875	10.1806885	14.7726155	11.88540825	8.30013025	11.97071275	12.405432	11.36156275	10.59653775	13.7490455	12.43686225	10.190451	9.753856	11.346068	10.40658675	10.8479315	11.725376	11.8975895	13.73935725	11.41164925	14.9345215	12.3475595	14.52712625	10.3056085	11.56402225	12.22705975	12.79698475	10.432333	12.40792725	12.3630435	10.12416325	12.58160325	10.62627475	11.117313	9.75096475
